text,true_label,pred_label
listen ya hump quit vandalizing,0,1
jimmy wales is a homo,0,1
ufc 191 you say lmao you use emojis and your username says 1999 for no apparent reason your not fooling anyone you 15yearold brat stop vandalizing articles with your bs i dont care if you thought it was obvious your opinion versus official sources means absolutely nothing hit the bricks,0,1
do not place dispute tags improperly as in when there is no dispute and the reason for placing the dispute tag is because a suggested edit has failed to meet consensus from the page you pretend to cite like i said readingimpaired conveniently so again do not keeping believing other people are stupid talk,0,1
who are they to constitute what a war is or is not thats why that discussion on the military project page was stupid,0,1
an announcement i would like to make i am now coming out as gay i have known what i am for a long time and i will not deny it any longer 1109 12 july 2011 utc,0,1
homosexualityplease attempt to refrain from being gay this is your only warning talk,0,1
thank you for paying attentionluckily these morons only know about two celebs i work for and none of my clients could care less about wiki what we all care about is the link to the official site so the option for true and relevant information is available to them we dont have time to play the wikitroll game so yes you can see the history of this omnitroll and that username was created just for editing those two pages i expect the user terminated and the connecting profiles to be found and terminated you can see the moronic trail they left in the history regardless of username its all the same trollsagain we could care less about anything this site offers but if information of my clients is going to be posted the link to the official pages must be includedsee to it that the links are never removed and you will never see me again simple as thati have several systems to choose from so edits are never an issue block my ass and i will still shit on the trollsthanks again,0,1
dont you just love a happy endingoe the linetoe the linewake up your time is nearly overno more the supernovaand no action guaranteedwake up youve had an operationideals above your stationtoo much realitythink about the waste of time spendingwatching mother natures knees bendingeverybody loves a happy endingwake up youre on your own agendagive up the great pretenderwith baby eyes of greenwake up youre holding on to nothingyou know youre only bluffingas dead as autumn leavesthink about the waste of time spendingwatching mother natures knees bendingeverybody loves a happy endingdont you just love a happy endingoh yeah well so do iand all your love will shine on everyonethe darkness of the daya curse in every wayyou try to see the lightbut you dont know whydont know whythey tell you on the phoneto give your god a boneand grow a set of wings like a butterflythe guarding at the gatereminds you that youre lateyou try to take your timebut you toe the linetoe the linethe children of the worldand daddys little girlthe grass is always green on the other sideso stay and breathe new lieswake up wake up wake up wake upwake up wake upeverything is moving faster than you thinkwake up wake upyour pen is running out of inkwake up wake upfill up your bath and kitchen sinkwake up wake uptheyre really kicking up the stinkwake up wake upyouve never found the missing linkwake up wake upyou should be happy and to thinkwake up wake upyoure rending members out of syncwake up wake upand god is whiskered as a winkwake up wake uponce more are different to the brink,1,0
at least fix at least fix the title for christs sake the brand extension title makes no sense when you talk about events after that and i beg you to watch the product while the pguniverse era was never said onscreen the ruthless aggression era and reality era have and are clearly real one day you will see a documentary on the network and i guarantee they will be listed as such watch stone colds podcast with triple h from last monday theres at least one confirmation for your ignorant narrow headed mind,0,1
stop harassing me i hope that you get blocked stop harassing me i hope that you get blocked,0,1
if i saw ya id spit on yapretty much says it all eh,0,1
re mutiny on the bounty i just saw a message from you on my talk page the message was also delivered to email inboxi dont want this i do not want messages from shitfaced little creeps on websites or forums please fuck off and creep round someone else do not ever contact me again,0,1
hitler was a duechebag,0,1
i assume you are not jewish your comment is offensive and considered lashon hora look it up you sinebot are offensive and your emotionally charged comments have been printed and saved it is sugggested that you check the laws on slander and libel and the article referred to above no editor on wikipedia is immune from suit your behaviour is vindictive internet law is emerging truth and ethics however do prevail and it is also noted that it is discriminatory to block someone from using this site since it is contrary to policy to block addition of information,0,1
contador gofuckyourselflove dc,0,1
questing to all of the revertes are you freind of the nazi,1,0
i hate yu gi oh and dont know why i made this page,0,1
a cup of coffee for you get fuckd with coffee,0,1
i love to delete pages for no good reason and i will take down any writing that challenges me love your admin,0,1
glide to the finish if he relied on team mates i would of had to say he aint shit without his homies 701213378,0,1
brian redban reichle deletionyou are telling us that rolling stones is not a credible source that is complete bullhttpwwwrollingstonecomsportsfeatureshowjoeroganwentfromufcannouncerto21stcenturytimothyleary20151022 preceding unsigned comment added by talk it is as if you hold a grudge over redban for personal reasons and in no way are considering the rules of wikipediashould be highly illegal morally wrong and given the death penalty off to hell you gocontribs,0,1
or else i would destroy you,0,1
edit oh manyou deserve it the rickk antivandalism barnstar for being one of the most consistent and accurate vandalfighters i have seen hereever jmlk17,0,1
youre a douche it is not a slang guide it is an article containing slang,0,1
30 something year old you are behaving very immature,0,1
16 august 2008 utcim terribly disappointed by this there are enough disagreeable people on wikipedia i sincerely hope you change your mind again and retire again you suck 207112104177 1423,0,1
conflict of interest you are a person who is doing some sort of harm to this lady saman hasnain it is apparent that you are making sure that her name is defamed okay no problem will get a better sourceyou are playing dirty dogsonisona,0,1
the reason i called you a troll was entirely due to your own throwaway disparaging remark about fpss socalled conduct allegations like edits need to be sourced diffs are rs your remark it amounted to nothing more than a personal attack therefore trolling imperatrix mundi,0,1
phuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesaltphuq off you knob of cheesesalt,0,1
usertouth hey what part of this user has left wikipedia dont you understand,0,1
so we meet again you probably dont remember me but i am here to make you pay for what you did to me asshole,0,1
i dont give a damn about being blocked i shall not stand defmation of my faith by anyone let alone by the wahhabies,0,1
dudethats a fucking playstation magazine scan now i dont care how badly you dont want that style to be in the game but its there so youll just have to square with it,0,1
i assume you sniff your own farts,0,1
see you see you later dickhead hope you never come back,0,1
since when is sourced editing vandalism read the cited sources where pray tell me does it say that iran ever i say ever had a democratical election of any sort or shape in history quit converting wikipedia into a trash bin with your silly and infantile pranks kissing each others rear ends doesnt make pov less pov93203251228,0,1
why did vladimir putin kill them all in film die hard 2 they showed how easy it is to fool an airplane to land but why kill them all who profited from this except nazi russia,1,0
were supposed to forget about the 8 million people in africa with hiv p i guess all them are gay too right can we just delete this fucking section i mean really anonymous prick should move to iran 98232181201,0,1
is anti chilean and anti bolivian wikipedia ban him now he is a known pedofile,0,1
editsyes i did some editing please dont start crying i did this because there were no sources so i went ahead and removed everything which then constituted original research if the writer of this page is indeed a well respected author who has published works please then go ahead and change it back but put some sources dammit,0,1
how the hell does fighting him at memorys skyscraper or his fighting style clarify something as ambigious as darkness thats what i mean by clarification defying gravity doesnt mean they use gravity when i jump i defy gravity but that hardly means i can control it feeling chatty edits,0,1
is dope you hey rick james leave rick james alone,0,1
well velikovsky is for shit but rohl tries to put together a chronology from scratch that actually fits the available data much unlike the conventional chronology,0,1
why bother you have such a crap system why botherif wiktionary wont let aol people edit without an additional id added to their computers why does wikipedia answer they dont give a toss if they waste my time because they dont have to pay for it they can sit back and laugh smugly oh how they laugh,0,1
but you are a retard and a boring contrarian troll threatened by people who know more than him lol wikipedia where anyone except those outside the elected cabal can edit but only nonsense and facts from the 1950s neat 507213925,0,1
dbag doosh doosh doosh doosh doosh doosh doosh bag bag bag bag bag bag bag bagcock sucker,0,1
we can certainly see where your bias lies why dont you just say damn joos follow it up with apes and pigs and be done with it,0,1
to the psycho calling himself majeston who has no respect for the real name and meaning of this title and hence is a genetic loser we have viewed your postings and have found you to be unfamiliar and a failure at your understanding of the true ongoings of the urantia movement the facts are that the urantia readersintl is a large fast moving and growing organization that stayed with the original midwayer mandates and the 1950 doctorine of trust that is one reason why we grabbed the torch of the urantia brotherhood and still hold it in true light the slow failure of the urantia book fellowship has caused many of their misguided believers to join the urantia association international and the urantia readersintl and these are the inside facts which you are not a privy to so little man here are the facts once again reinstated for your reality if you delete us we delete you fellowship if you put the urantia book fellowship link back in and keep ours in the we keep yours in if you place the urantia book fellowship link above us we will place our link above you you want a war you got it,0,1
boring stay out of it sister go catch vandals elsewhere you aint gonna find any here,0,1
i like hotcakes and sausage,1,0
i maybe blocked but someday ill attend wikipedias funeral i have nothing against you guys i used to be an admin here years ago so i know that youre too brainwashed to see past the shroud of lies maybe someday you will god bless herb,0,1
i was serious explain to me how it is newsworthy even in the slightest this site wasnt set up to cater to the needs of a few ausies and a few germans you know211284132,0,1
hi hi muthafuckaahow are you man just wanted to wish you a very happy new year 2013,0,1
who are you i think you are a bully and of course bullies hate to be called what they are some anonymous user is threatening me who is nawlinwiki i dont know who she is she could be a terrorist a pedophile could be anybody but what i already know shes voted to delete my first page hasnt given good reasons and is now threatening to block me yeah i do not believe you have my best interests or the publics in mind of course i dont i hope youre not actually somebody wikipedia takes serious you have no idea how to talk to people and you lecture me whats your real name boy,0,1
thats fucken offensive you scumbag wishing someone my age another year of voyeurism in a violent world,0,1
i agree with you somewhat you shouldnt be blocker for three reverting an asshole talk contribs,0,1
first of all you people cant even take a smartass joke about your own favourite characters but dont mind screwing up pages of the people you hate such as the ginyu force and cuiyou dont own these pages i even went to the bother of shortening the descriptions down to make it easier for all of us huh how pointless i should have expected immature villainhaters like you to do this the fact is these pages originally had the ginyu force characters listed and i wonder who came along and took it away,0,1
chestop being such a jerk read the cited material below some of the material states that che had no combat victories stop deleting the cited materialespecially if you have not provided evidence to the contrary i have a cited source it should stay if anything the burdon of proof is on you leave it alone gibby,0,1
marie luv 2018 2 september 2009 hist diff marie luv reverted good faith edits by 8520110727 rv unsourced tw top its on imdb do i need to add source to everything i write do you something else than reverting cant you do something in place of arguing and reverting you are the cancer that ruins wikipedia,0,1
apparently i wasnt clear enough the first timewell it has been a while sine i your pompous flame diety has been here however it has come to my attention that you are not living up to our standards in otherwords fucker you are out you live in paterson new jersey and use verizon internet services inc we are legionwe do not forgivewe do not forgetexpect us apparently i wasnt clear enough the first timewell it has been a while sine i your pompous flame diety has been here however it has come to my attention that you are not living up to our standards in otherwords fucker you are out you live in paterson new jersey and use verizon internet services inc we are legionwe do not forgivewe do not forgetexpect us apparently i wasnt clear enough the first timewell it has been a while sine i your pompous flame diety has been here however it has come to my attention that you are not living up to our standards in otherwords fucker you are out you live in paterson new jersey and use verizon internet services inc we are legionwe do not forgivewe do not forgetexpect us apparently i wasnt clear enough the first timewell it has been a while sine i your pompous flame diety has been here however it has come to my attention that you are not living up to our standards in otherwords fucker you are out you live in paterson new jersey and use verizon internet services inc we are legionwe do not forgivewe do not forgetexpect us apparently i wasnt clear enough the first timewell it has been a while sine i your pompous flame diety has been here however it has come to my attention that you are not living up to our standards in otherwords fucker you are out you live in paterson new jersey and use verizon internet services inc we are legionwe do not forgivewe do not forgetexpect us,0,1
anti american you are an anti american who hates americans usa is that not wrong if youre trying to get a point across by using wikipedia anti americanism wont help,0,1
i am superfag fagging up the internet for all to see talk,0,1
enough with the nonsensical revertsaaron you asked for references and told me and others to get the references and add text to the article i did this and you still argue its validity voluntaryslave can you give a sound reason for removing my edit duck talk,0,1
thats wrong i also spoke with ign and david hayter is the voice docbengal didnt understand that andrew anthony did the voice for the tv commercials thats it it also says that right on that article from ign the line for the commercials is if its in the game its in the game daivd hayter does the voice for the game its even in the credits at the end of the game someone esle should add it in its pretty funny how people are idiots and their think their all rough with their information take that im done,0,1
the guy is a liar and actively promotes lying if it serves his agenda as explicitly stated in earthforcesince the statement is wrong which statement if it is pauls then yes we know if it is the gazettes then where this is a rs too talk,0,1
harun yahyaadnan oktar this is quoted from the wikipedia article on harun yahyaeven though he often writes about science he has never actually studied any science at a university level there are also many disturbing data in that article he claims to be a moral authority and an expert on muslim ethics but has anal and oral sex with children claiming that it is halal if we are to keep his work in this article he needs to be demonstrated as having some standing as a quranic scholar is he so received in the muslim world is there any evidence for this,0,1
this has nothing to do with a jewish cabal or antisemitism it has to do with orangemarlin being a jerk an imposter and a sockpuppet,0,1
personally glad lynn margulis is fucking dead what a waste of real intelligence as for being a notorious evolutionary biologist sure why not but is this article a list of evolutionary biologists it shouldnt be but if it is there is no more famous evolutionary biologist today than dawkins you say evolution anyone would say dawkins right after darwin talk contributions,0,1
faeries aire and death waltz hi just thought id let you know that ive declined your g1 nomination of faeries aire and death waltz the g1 criterion is very narrow and should generally only be applied to pages consisting of incomprehensible gibberish with no meaningful content thanks fool,0,1
howdid the mayor usurp the democratic process the candidates within the democratic party where not hand picked why would longos succesor choose to intentionaly create a government mired in debt try not to drink prior to editing these articles your rambling writing style is a direct indication that you should have your head examined,0,1
i dont wanna grow up,1,0
static is a fag,1,0
lol pwnt please block this ip indef you got pwned rtr tje ruh ke,0,1
what difference does it make go away i am not testing i am making edits that you decide to rv just because theyre by me,0,1
2 a review of his contributions shows that conollys edit style is described perfectly in wpdick,0,1
cossde wikipedias sick editor from prestigious royal college colombo cossde you are a sick person with no other job than dumping copied poorly referenced articles to wikipedia specially royal college colombo and its related pages you may be another prestigious old royalists that suffers from prestigious royal fever it is a disgrace you are one of the worst editors on wikipediayou are an idiot who is trying to save the prestige of royal college colombo in current sri lanka your prestigious royal status is no more in sri lanka that era is goneyou chosed with your sick mind wikipedia to sling mud at other schools thinking that you are the owner of wikipedia and creating multiple divisions amongst school in sri lnaka basically to promote your prestigious royal college colombo because you know it is hard to maintain the prestige in current sri lankayou will love this site too thurstan college sick old royalist editor cossdecheck your prestigious page ratings for your colombo 7 sinhala prestigious royal college colombo preceding unsigned comment added by 66180193219,1,0
i still think you are a tit,0,1
takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse takes it up the arse,0,1
yes i took my sword and attacked you by trying to chop off your head but that didnt help because of the hydra that you are one head off two new appear one step forward two steps behind thanks for your message,0,1
the graceful slickis non other than an ungraceful dick81158100146,0,1
malta is an arab why are people lying it is not an italy thank you very cunting much,0,1
presumptive arsehole fred arent you the image did not come from bing maps the same as your bs you spouted about trf a few months back,0,1
is crones that disease where you constantly have to go poo ever soiled your pants,1,0
just smoek weeed twice as hard,0,1
most unionists in the us today are not marxist class war unionists though they still do exist modern unionists who assault or otherwise try to prevent people from crossing picket lines are properly referred to today as unionist trash or subhuman union garbage those engaging in this sort of violence still deserve to be gunned down or otherwise killed,0,1
ha there wasnt a blp violation in the comments you oversited i didnt call anyone anything your abuse of admin tools is pathetic and cowardly funny how i talk about fascists controlling the gamergate article and you completely delete it from the history you just proved my point the one thing i did do was link to the supposed death threat that brianna wu was peddling to the media which proved it was a complete fiction thats the problem you have you dont want your antigamergate lies being exposed,0,1
showing your total ignorance and lack of autralian knowledge r u u idiotu imagine that if u dont knwo about it it neve rthappened that puts u in the running for having the smallest brain in the world mouthing of flike u have done means wik misses out on a huge amount of material that its very obvious u dont have the ability to have access to,0,1
better change that to nerd man,0,1
yes the money quote is that im fucking pissed off at the insistence of richard james continually harrassing me refusing to stop identifying my personal info as with posting my personal email above with website i have vandalized nothing but to take a letter or two off of my personal name and words that lead to my personal info in the slanderous and libelous and defaming posts of richard james i dont give a shit that my project is not listed here i found the whole process interesting and hilarious though quite hypocritical who can take the piss out of who here the article was about an art project not me i dont care that its not there it doesnt exist nor does bigfoot his compromise was on day two of the original posting of the project article a one man band who decides fist down who gets what and when like a fascist pig i could have campaigned for votes but what the fuckbefore final vote and deletion richard james posted an article about me without my desire nor consent and then deleted it in a violent fit of rage when i jokingly said the first article is dead at anothers insistence that it should be deleted then at seven days hes had the same hardon ever since as i said i dont give a shit but that his posts are defaming slanderous libelous and outright insidious his high and mighty accusational tone is what is weird and strange all i have done in the past two days is to delete letters of my name and project and the old username that i was attempting to expunge whysuch posting can cause offence or embarrassment to the victim of the posting not least because it means that their name and any personal criticism or allegations made against them can then appear on web searches if you have posted such information please remove it immediately please then follow the link to this page and inform people there that the information was posted but crucially do not repost it on that page an admin or developer can then remove the information from the archives of wikipediawikipedia operates on the principle that every contributor has a right if they wish to remain completely anonymous wikipedia policy on that issue is strictly enforced posting private information about a user specifically their alleged name andor personal details is strictly prohibited as harassment and users who do that are often immediately blocked from editing wikipedia how is it vandalism to attempt to remain anonymous and to attempt to separate personal and professional reputation from libelous attacks,0,1
zzzzzzz youre a real bore now go bore someone else twt 902312252,0,1
block me for two years if you want but thats not the point the point is the some nerd reverted all my edits on a silly basis892053827,0,1
piss off you represent one of the worst examples of what is wrong with open access editing you are a fraud use some discernment when quoting your precious medrs for goodness sake you insist on quoting a freighted text from a psychiatric review source of all things this is a rheumatologicalneurologica condition you have yet to cite the original study upon wch this opinion is based,0,1
redirect talkamerican landrace pig,0,1
not and thats y the pics r on the internet assholes,0,1
you are misreading the section on condoms it merely states that it doesnt make premarital sex any less wrong you obviously have some serious bias against this organization,0,1
tarantino alright i admit itso i see a similarity that simplifies the entire explanation of his style by a good deal so sue me shrug hell i just thought it was easier to get this guy with runyon in mind yknow ah well if you decide to delete it because it wasnt some stuffed shirt in a stuffed chair on a tv show who thunk it first i cant do anything ive grown to be familiar with that happening as my user talk record shows psyou said we meet again i dont remember where and so i dont know if you were one of the cutebutno editors or the youarefuckingcrazygetoutbeforewesendyouawholejarfulofcookies not the edible kind except in small bytes editors please tell me to satisfy my morbid curiousityalso i need to do something for the next seventeen years of my solitary confinement,0,1
archivesyou have a message re your last change go fuckyourself,0,1
dont remove my comments from my talk page cock and mind your own business userfcytravis is a hypocrite for removing my comments from his talk page and then not letting me remove comments from my talk page i will not stand for that and he will pay anus,0,1
no lets call you immigrants merry cans you are not even north american never mind american,0,1
death to arabs free the jewish homeland of judah and shomron frm illegal rab occupation end arab colonialism and arab imperialism death to arabs free the jewish homeland of judah and shomron frm illegal rab occupation end arab colonialism and arab imperialism,0,1
how are you mudkipsplz or should i call you chix0r or do you like angeloflosers better,0,1
i doubt this will get through your thick head its not an insult its an opinion based on your response but the problem is not the issue itself its that people like you seem to enjoy whether or not your side gets it right to discuss turn twist and frankly abuse topics like this which are detrimental to the basic goals of wikis in general and wikipedia in particular as john stewart said to two hacks youre hurting us,0,1
the only truth my friend is that you are a born loser who has nothing else to do with your miserable life than spread gossip my dad does not need to sue you because you are a non entity as my dads client nick van hoogstraten would say or as the beatles sang a nowhere man,1,0
the thing that shouldnt be yeas incompetent users people like you that can not see the truth,0,1
whats the problem man hello sir may i request that you perform fellatio on me while using your spare hand to tickle my taint area gently,0,1
bishonen you are an extremely odious cunt why dont you go to the indoeuropean languages page and see who made the disruptive edits in the first place if you had an ounce of dignity and selfrespect you would have reverted that page to how it was before the disruptive edits were made instead you blocked me while allowing other users to troll the page and make changes without establishing a consensus i am fully convinced that you still hold a grudge against me for last year considering the fact you took it upon yourself to block me without properly investigating what happened what a cunt,0,1
a message to you shadeedhi ngger,0,1
commentshey people hope you luv my pageanna,1,0
strong words all air you are a bit overreaching in stating that anna anderson manahan was without doubt franziska schnzkowska and i do not hate youi hate your arrogant doasisaynotasido typical wikipedian scholarshipall i ever really commented was that your nasty argumentative tone was unnecessary and mainly that the page ought to be about known established history of this woman and in the end it is fair to conclude that she was most likely franziskathere i do not hate you and i can certainly be gracious by the way do please get yourself at least a sense of humility if not humor people like you are eroding wikipedia and that is a fact anyone can instantly check,1,0
im not talking about wikipedia im talking about real life all the world except for you gayreeks should be treated nicely you should be executed,0,1
as it is now this motherfucking asshole keeps revert warring without talk page discussion,0,1
wikinazis are attacking my talk page nooo,0,1
you have the nerve to post these notices on my talk page this is really pathetic,0,1
warning quit pushing povs in this entrythis message is for several of you idiot fans either get on the same page or get the fing hell off of wikipedia henceforth i will be checking this entry from time to time throughout the day and any mention of biased forums or other nonofficial sites will be deleted being a moderator does not mean you use that post to push your own agenda either keep is npov or supply info both pro and con you cannot have it both ways,0,1
scientific skeptic he never went to college so why this article calls him a scientific skeptic may be some people of his skeptic team are real scientifics they sure got graded from some college but this debunker never went to any college so how can wikipedia call him a scientific do you know at least if he uses a scientific method for whatever he tries to debunk people he didnt finished high school httpwwwsptimescomfloridian41498thequackhunterhtml preceding unsigned comment added by 822242305 you cant even write proper english what college did you go to whats up doc thanks for the link though thats a great article on the amazing one i think scientific skepticism is related to following the scientific method not formal education h2g2bob talk for sure the user 822242305 would likely know that its just trolling behavior whats up doc im not english and i rather be trolling right now than being a 1213 years old wikipedia nonlife geek you know what im talkng aboutoh we know what youre talking about all right trust me his ip is french so yeah i wont hold his english skills against him his personality and his intellectual abilities however are things that i will hold against him back on topic though it is a common mistake that people make people fail to understand that finding out the cause of flummery is a field in and of itself knowing when you need to enlist the help of an expert and knowing what the expert is actually able to do instead of assuming that expert god that is a skill that many people lack i suspect that randi knows more about most scientific fields than many experts know about scientific fields outside their expertise so according to you its enough to only suspect his scientifc knowledge to make disappear any kind of information related to his educational background i mean is this the way wikipedia works you suspect how sure is that why didnt you even wonder that would have been a better reason for making disappear my contribution about his educational career dont you think i cant believe guys like you run wikipedia like kings of the info simply pitiouspreceding unsigned comment added by talk contribs i guess we should leave the no highschool line in there it has nothing to do with scietific vs nonscientific his methods are unquestionably scientific which of course explains why so few high profile psychics and fakers apply for the million dollar challenge i added it back in with a bit of useful context and minus the inferred line about never having been to college which is not supported by the given source works for me im guessing if he can teach college without a highschool degree he could have attended college as well the ip again demonstrates that hes either a troll or an idiot or both whats up doc,0,1
dude get over yourself grow up its a freaking stamp does it ruin your day can you not sleep at night if its not there cmon your a freaking 32 year old man with no life that probably still lives with his mom that worries about whether or not a time stamp is at the end of everyone of my signatures its not that big of a deal if its not there dont make it one go grow up and edit someones elses crap instead of everything i write just get over it,1,0
and i refuse to offer any apologies to those who i have labeled as dogs wikipedia home of vandals and propagandists im sure you are proud of that,0,1
hey gwernol yeah youre a schmuck face thats what i thought oh also i would like a sandwich thanks with cheese,0,1
the administrator kafziel is an asshole sorry for writing that on your page pio but it is true join the revolution that fights for freedom of speech against the tyranny of wikipedian administrators especially the evil dark lordfuck head kafziel from your fellow blocked vandal freedom fighter ernesto guevara de la sernahasta la victoria siempre,0,1
look thisis what im bout to say ke key or wheva im not shure waht chick u mean but hes mines like bow wow said never find a shortie like minehe is doing bigand romeo but hes mines hallh,0,1
three comments in a row get help its sufficient to quote qualified experts with books from universities stating that caphtor crete you keep on quoting fringe and bullshit nuff said,0,1
you need to stop pissing others off,0,1
scarcity of sources the same jewish papers who spoke for 2 weeks of this scandal profiled 5w ad naseum over the years for work for the israeli govt politicians and others inc magazine publishes the most prestigious list of private companies in the us every year and the firm was on the list 2 years in a row stop with these blatant lies,0,1
it becomes the primary reason why the internet sucksso wikifiddle and wait when the party and its in reality sets in,0,1
youre so welcome smoke weed errrrrrrryyyyydayyyyy,0,1
your lecture on my tonedont you see the sexist implications of your remarks i am upset yes but im upset for good reason the inability of administrators to adopt clear and objective standards of evidence in evaluating charges of misconduct if i were a man i think youd commend my righteous anger,0,1
i see you admit that youve been using sockpuppets to keep the world from knowing about coandas pathetic liesaccording to the mainstream of aviation historians,0,1
httpenwikipediaorgwikitalksaabloftonoh thats right you were kicked out of san francisco state for being too radical thats a jokehttpcommunityseattletimesnwsourcecomarchivedate19981101slug2781130lofton wrote ad while a student at san francisco state university and spent so much time hawking the book when it was published three years ago that his grades began to fall and the university cut off his financial aidof course plenty of wayward students have had their financial aid renewed after having missed classes for far less substantial reasons so one wonders why was it so important for me to be dismissed because of your grades dumb ass you can miss classes and still get good grades if your competentthe first and only of ad printing consisted of two thousand copieswow that must have sold in record time a whole two thousand your almost as famous as steven king dorksicklei sold all three thousand copies of btl nvrg within the span of a yearsomehow i doubt that since it was published in 1998 and you were still hawking it to tim boucher in 2006httpwwwpopocculturecom28battleneverendingbysaablhe lived on the streets in berkeley while going to solano collegei looked up solano college and its 40 miles away from berkeley so i guess you must of hitchhiked there everyday right bullshithey lets see some examples of your cartooning dont got any right thats what i figuredsee the lies just keep piling up,0,1
that version it was created by a psychotic imbecile who lives with his mommy i bet and was full of wpquotemining and attempted to game the system in order to represent m16 in best ways possible its still possible to incorporate some of his edits the ones in which he didnt game the system but only after inspection of sources one by one furthermore he deleted tons of sourced information only when i took an edit break he felt safe to emerge from his hiding and vandalize the article you might not be familiar with such tactics and the article gave a good impression,0,1
no you understand me uncorrectly because your very deformed common sense is ready to lead you to immediate ending of discussion by indefinitely blocking of opponent i understand that you may to do so because youre a kind of odd person with some administrative rights it is not my intention but your and only your assumption that because youre a lesbian i am not going to ever follow wikipedias rules i only said that its very pity that humans like you are aimed to use any possibility to teach not only odd persons,0,1
i would cite the references that ive made in bold freakin text but i can neither find nor be hassled to go through all the sites features to venture the references button so i put the chapter number and quotes accordingly in the edit giving you no excuse by any means to go about defiling through them all as though it were your lifes passion if you find them so troubling move the references ch 260 for one i made to the references section for crying out loud dont be undoing edits like some douche seeking to start edit wars with no authority take it from me it makes you look like a cretin honestly,0,1
stop censoring pages totalitarian hermaphrodite,0,1
you dumbasz liberals think its encyclopedicworthy to defend warren with findings of warrenselected focus group of twelve fcking peoplei can barely type this im laughing my asz off so much at how blinded you are toyour own biases and what a laughingstock youve made of wiki a good idea whosetime has been destroyed by you aarpaged anal retentives that think you found your bunker hill here at wikipedia lol,0,1
no wtf do you think your doing on what authority do you to attempt to deny the editors party to the case at hand the right to make an appeal here as provided for in policy i take affront at your offensive remarks even though i have never interacted with you on this website before do not impinge my rights because you think you have to be a cheerleader for arbcom or whatever your actually motivation isi believe that mr wales is the individual here that has the authority to decide whether or not the appeals have merit once he makes that call we move onas i and others have stated however blogs and other public forums are available for addressing the kangaroo court proceedings just conducted by wikipedias very own arbcom under the auspices of an undergraduate wanna be attorney am i laughingyoure damn right im laughingbut that is only because ive had a couple of whiskies to help ease my mind regarding the amount of time and effort ive poured into the issue at hand otherwise id be crying,0,1
sanctimonious git very annoying person hi walter i dont think weve had any interaction in the past but i stumbled across a recent interaction youd had with a fellow editor hes really annoying isnt he resonate,0,1
maybe this should mention that her real last name is rowberryand that she totally sucks and that she talks about eating disorders only to hide the fact that she indeed is fat dlast name,0,1
id probably use it to reply to a tiny penis email,0,1
hannah montana has been the first president in the united states they say dat miley cyrus is only 16 wrong shes not she 182 she still looks young because she had plastic surgery on but really folks dere is nothing more than miley cyrus love for her people and i say miley cyrus is 1 freaky skank lol too much boobs are showinganywayz please please belive dis message it is a approved by teachers all over there world,0,1
how the heck did bishonen get on that list i havent talked to her for weeks in fact i had forgotten about her since her nomination it looks to me like she was just responding to your rallying cry on irc only because she knew who i was not because she thought i needed any arbitration with her and holy shit those guys dug far back into some archives to find some comments and take them out of context talk about obsessive in any case ill be laughing when your evidence gets blown out of the water especially considering that you are a rabid pov violator i especially love the 10k hits are not notable in the slightest as being immature im really curious which part of that was immature was it the slightest at the end,0,1
this guy should probably just jump from something,0,1
considering the vile and perverse antiegyptian racism spewed on this talk page on a regular basis which is all over many arab countries especially the gulf it is relevant to examine it on an article about arabs and if the people here stop using this page as a garbagedisposal of their relentless antiegyptian bigotry there wouldnt be a problem,0,1
