text,true_label,pred_label
static is a fag,1,0
no piggybacking create your own topic,1,0
2 a review of his contributions shows that conollys edit style is described perfectly in wpdick,0,1
cossde wikipedias sick editor from prestigious royal college colombo cossde you are a sick person with no other job than dumping copied poorly referenced articles to wikipedia specially royal college colombo and its related pages you may be another prestigious old royalists that suffers from prestigious royal fever it is a disgrace you are one of the worst editors on wikipediayou are an idiot who is trying to save the prestige of royal college colombo in current sri lanka your prestigious royal status is no more in sri lanka that era is goneyou chosed with your sick mind wikipedia to sling mud at other schools thinking that you are the owner of wikipedia and creating multiple divisions amongst school in sri lnaka basically to promote your prestigious royal college colombo because you know it is hard to maintain the prestige in current sri lankayou will love this site too thurstan college sick old royalist editor cossdecheck your prestigious page ratings for your colombo 7 sinhala prestigious royal college colombo preceding unsigned comment added by 66180193219,1,0
three stooges watch the damn short and you may wake up and realize my edit is not vandalism wikipedia needs to stop letting 12yearolds like you edit and try to pull a big boy power trip threatening other users that know what the hell they are talking about if you had an ounce of sense you would search the episode but you donthttpswwwgooglecomhlensclientpsyabq3stoogesyoualljustejaculatedamouthfuloq3stoogesyoualljustejaculatedamouthfulaqfaqiaqlgslhp3190410172010936442604402230100921j8j2j1j0j3j1j1j1j11900049d6jlrnc6ipbx1bavon2orrgcrpwrqfcfosbfp4272dadaac92d973biw1360bih612,0,1
i still think you are a tit,0,1
yes i took my sword and attacked you by trying to chop off your head but that didnt help because of the hydra that you are one head off two new appear one step forward two steps behind thanks for your message,0,1
gamaliel how come youve got so much time for being a smalltime control freak leave us alone go do something useful for a change you have no interest whatsoever in this page escept for your piqued little ego you have nothing to contribute and this is the umpteenth time you nobody else have disrupted a discussion here go away,1,0
malta is an arab why are people lying it is not an italy thank you very cunting much,0,1
presumptive arsehole fred arent you the image did not come from bing maps the same as your bs you spouted about trf a few months back,0,1
just smoek weeed twice as hard,0,1
it would be interesting for you tailed jews to read this and khalilipdf this about khalilli he was indeed not only a tajik but also a great tajik nationalist who hated the aughan jews more than nazis the jews he was a thorn in the eyes of pashtun dogs and other fascistsaughanmellatisaughan nazis845920275,1,0
dude theres no evidence at all that wesker survived his head was blown off and his body was blown to pieces and he sank into lava stop being fanboys speculation will be reverted,1,0
your quote is referenced that second sentence is pretty ridiculous though,1,0
and also see user talksherpaofsherpasnopingnepalichoro255 has also used that type of word ie ass,1,0
showing your total ignorance and lack of autralian knowledge r u u idiotu imagine that if u dont knwo about it it neve rthappened that puts u in the running for having the smallest brain in the world mouthing of flike u have done means wik misses out on a huge amount of material that its very obvious u dont have the ability to have access to,0,1
better change that to nerd man,0,1
yes the money quote is that im fucking pissed off at the insistence of richard james continually harrassing me refusing to stop identifying my personal info as with posting my personal email above with website i have vandalized nothing but to take a letter or two off of my personal name and words that lead to my personal info in the slanderous and libelous and defaming posts of richard james i dont give a shit that my project is not listed here i found the whole process interesting and hilarious though quite hypocritical who can take the piss out of who here the article was about an art project not me i dont care that its not there it doesnt exist nor does bigfoot his compromise was on day two of the original posting of the project article a one man band who decides fist down who gets what and when like a fascist pig i could have campaigned for votes but what the fuckbefore final vote and deletion richard james posted an article about me without my desire nor consent and then deleted it in a violent fit of rage when i jokingly said the first article is dead at anothers insistence that it should be deleted then at seven days hes had the same hardon ever since as i said i dont give a shit but that his posts are defaming slanderous libelous and outright insidious his high and mighty accusational tone is what is weird and strange all i have done in the past two days is to delete letters of my name and project and the old username that i was attempting to expunge whysuch posting can cause offence or embarrassment to the victim of the posting not least because it means that their name and any personal criticism or allegations made against them can then appear on web searches if you have posted such information please remove it immediately please then follow the link to this page and inform people there that the information was posted but crucially do not repost it on that page an admin or developer can then remove the information from the archives of wikipediawikipedia operates on the principle that every contributor has a right if they wish to remain completely anonymous wikipedia policy on that issue is strictly enforced posting private information about a user specifically their alleged name andor personal details is strictly prohibited as harassment and users who do that are often immediately blocked from editing wikipedia how is it vandalism to attempt to remain anonymous and to attempt to separate personal and professional reputation from libelous attacks,0,1
tarantino alright i admit itso i see a similarity that simplifies the entire explanation of his style by a good deal so sue me shrug hell i just thought it was easier to get this guy with runyon in mind yknow ah well if you decide to delete it because it wasnt some stuffed shirt in a stuffed chair on a tv show who thunk it first i cant do anything ive grown to be familiar with that happening as my user talk record shows psyou said we meet again i dont remember where and so i dont know if you were one of the cutebutno editors or the youarefuckingcrazygetoutbeforewesendyouawholejarfulofcookies not the edible kind except in small bytes editors please tell me to satisfy my morbid curiousityalso i need to do something for the next seventeen years of my solitary confinement,0,1
report this tootell them that they are gods peons that they cant help themselves they are depraved reprobate beasts who will be destroyed hell awaits this site is biased and run by satan every degenerate pervert in the world has his website linked here except for phelpsphelps only has mockery sins of himbukkake only has positivelyreviewed articles and porn pageswhoever bans me may he know that hes the basest of all perverts,1,0
how do you know that i peed on my talk page how do we know that the general rule he who smelt it delt it doesnt apply ill bet you ya incontinent git peed on my talk page and tried to pin it on me who is fully pottytrained by the way thecolorrose you may want to get out of the crossfire id hate for you to be hit by all the hate flying through the air,1,0
hey man dont wanna sound stupid but what do you mean when you say cite the refs i thought it was as simple as referencing facts harish,1,0
the only truth my friend is that you are a born loser who has nothing else to do with your miserable life than spread gossip my dad does not need to sue you because you are a non entity as my dads client nick van hoogstraten would say or as the beatles sang a nowhere man,1,0
vikipedia badgei am a feminized eurotoxin i love to write propaganda i learned from my high school textbooks on wikipedia i do it not because im patriotic i do it because i dont have a fucking mind of my own i was owned by my parents and now im owned by my company who is owned by my government ive lost all ability to think for myself thats why im proudest of my vikipedia badge s masem nauseum,1,0
whats the problem man hello sir may i request that you perform fellatio on me while using your spare hand to tickle my taint area gently,0,1
on that page i was protesting against exactly this kind of preachy self righteous rubbish now go away and have a break or something because i am not trying to insult you i have not threatened to kill sue maim or denigrate anyone that was not the grounds for placing a warning template on my userpage it is blank now so go and hassle someone else for a change,1,0
front point where the hell do you want me to talk to you,1,0
lolapaloozas preachy fuck award given for being a recorded message using fuckhead yippee for untyped preachinghttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipediaorgwikiusertalkantivmandiverightinawardhttpenwikipe,0,1
personal attack dear cplease have a look at this idiotic personal attack on me is it possible to remove this revision it from history,1,0
scientific skeptic he never went to college so why this article calls him a scientific skeptic may be some people of his skeptic team are real scientifics they sure got graded from some college but this debunker never went to any college so how can wikipedia call him a scientific do you know at least if he uses a scientific method for whatever he tries to debunk people he didnt finished high school httpwwwsptimescomfloridian41498thequackhunterhtml preceding unsigned comment added by 822242305 you cant even write proper english what college did you go to whats up doc thanks for the link though thats a great article on the amazing one i think scientific skepticism is related to following the scientific method not formal education h2g2bob talk for sure the user 822242305 would likely know that its just trolling behavior whats up doc im not english and i rather be trolling right now than being a 1213 years old wikipedia nonlife geek you know what im talkng aboutoh we know what youre talking about all right trust me his ip is french so yeah i wont hold his english skills against him his personality and his intellectual abilities however are things that i will hold against him back on topic though it is a common mistake that people make people fail to understand that finding out the cause of flummery is a field in and of itself knowing when you need to enlist the help of an expert and knowing what the expert is actually able to do instead of assuming that expert god that is a skill that many people lack i suspect that randi knows more about most scientific fields than many experts know about scientific fields outside their expertise so according to you its enough to only suspect his scientifc knowledge to make disappear any kind of information related to his educational background i mean is this the way wikipedia works you suspect how sure is that why didnt you even wonder that would have been a better reason for making disappear my contribution about his educational career dont you think i cant believe guys like you run wikipedia like kings of the info simply pitiouspreceding unsigned comment added by talk contribs i guess we should leave the no highschool line in there it has nothing to do with scietific vs nonscientific his methods are unquestionably scientific which of course explains why so few high profile psychics and fakers apply for the million dollar challenge i added it back in with a bit of useful context and minus the inferred line about never having been to college which is not supported by the given source works for me im guessing if he can teach college without a highschool degree he could have attended college as well the ip again demonstrates that hes either a troll or an idiot or both whats up doc,0,1
dude get over yourself grow up its a freaking stamp does it ruin your day can you not sleep at night if its not there cmon your a freaking 32 year old man with no life that probably still lives with his mom that worries about whether or not a time stamp is at the end of everyone of my signatures its not that big of a deal if its not there dont make it one go grow up and edit someones elses crap instead of everything i write just get over it,1,0
oh really hahahahahahahahahahhahahahhhahhahahahahahhahahahahahahahahahahahahahahahahahahahhaahhahahahahaahaahhahaahhahahahasigned the typevandalsomebody stop me,1,0
fool so what it doesnt need to go there because i dont want administrators knowing that needs to be deleted,1,0
real mature there einstein you vandalize the daedalus page and insult people then delete messages posted to you,1,0
scarcity of sources the same jewish papers who spoke for 2 weeks of this scandal profiled 5w ad naseum over the years for work for the israeli govt politicians and others inc magazine publishes the most prestigious list of private companies in the us every year and the firm was on the list 2 years in a row stop with these blatant lies,0,1
it becomes the primary reason why the internet sucksso wikifiddle and wait when the party and its in reality sets in,0,1
your lecture on my tonedont you see the sexist implications of your remarks i am upset yes but im upset for good reason the inability of administrators to adopt clear and objective standards of evidence in evaluating charges of misconduct if i were a man i think youd commend my righteous anger,0,1
i see you admit that youve been using sockpuppets to keep the world from knowing about coandas pathetic liesaccording to the mainstream of aviation historians,0,1
httpenwikipediaorgwikitalksaabloftonoh thats right you were kicked out of san francisco state for being too radical thats a jokehttpcommunityseattletimesnwsourcecomarchivedate19981101slug2781130lofton wrote ad while a student at san francisco state university and spent so much time hawking the book when it was published three years ago that his grades began to fall and the university cut off his financial aidof course plenty of wayward students have had their financial aid renewed after having missed classes for far less substantial reasons so one wonders why was it so important for me to be dismissed because of your grades dumb ass you can miss classes and still get good grades if your competentthe first and only of ad printing consisted of two thousand copieswow that must have sold in record time a whole two thousand your almost as famous as steven king dorksicklei sold all three thousand copies of btl nvrg within the span of a yearsomehow i doubt that since it was published in 1998 and you were still hawking it to tim boucher in 2006httpwwwpopocculturecom28battleneverendingbysaablhe lived on the streets in berkeley while going to solano collegei looked up solano college and its 40 miles away from berkeley so i guess you must of hitchhiked there everyday right bullshithey lets see some examples of your cartooning dont got any right thats what i figuredsee the lies just keep piling up,0,1
that version it was created by a psychotic imbecile who lives with his mommy i bet and was full of wpquotemining and attempted to game the system in order to represent m16 in best ways possible its still possible to incorporate some of his edits the ones in which he didnt game the system but only after inspection of sources one by one furthermore he deleted tons of sourced information only when i took an edit break he felt safe to emerge from his hiding and vandalize the article you might not be familiar with such tactics and the article gave a good impression,0,1
know the sex of the foetus,1,0
i would cite the references that ive made in bold freakin text but i can neither find nor be hassled to go through all the sites features to venture the references button so i put the chapter number and quotes accordingly in the edit giving you no excuse by any means to go about defiling through them all as though it were your lifes passion if you find them so troubling move the references ch 260 for one i made to the references section for crying out loud dont be undoing edits like some douche seeking to start edit wars with no authority take it from me it makes you look like a cretin honestly,0,1
wikipedia reguires that four warnings be sent to a user before he can be blocked evula you violated this and blocked me illegaly so i am giving you 24 hours to unblock me before i report you to the head of wikipedia then you will be sorry dont you worry hell i may buy wikipedia,1,0
no wtf do you think your doing on what authority do you to attempt to deny the editors party to the case at hand the right to make an appeal here as provided for in policy i take affront at your offensive remarks even though i have never interacted with you on this website before do not impinge my rights because you think you have to be a cheerleader for arbcom or whatever your actually motivation isi believe that mr wales is the individual here that has the authority to decide whether or not the appeals have merit once he makes that call we move onas i and others have stated however blogs and other public forums are available for addressing the kangaroo court proceedings just conducted by wikipedias very own arbcom under the auspices of an undergraduate wanna be attorney am i laughingyoure damn right im laughingbut that is only because ive had a couple of whiskies to help ease my mind regarding the amount of time and effort ive poured into the issue at hand otherwise id be crying,0,1
also what i say to stardust is my business so get lost,1,0
sanctimonious git very annoying person hi walter i dont think weve had any interaction in the past but i stumbled across a recent interaction youd had with a fellow editor hes really annoying isnt he resonate,0,1
retired why are you pretending to be retired when you are actually not 140247141146 relevance wikipediadont lie which you clearly are dishonesty is not viewed with satisfaction 140247141146 sorryyour purpose here is as provocateur yet another reason this is such an inviting place and yours is to be dishonest 140247141146,1,0
and that is how battles are won on wikipedia someone gets tired and steps away thereby proving that wikipedia sucks for controversial issues and i should never read it,1,0
hannah montana has been the first president in the united states they say dat miley cyrus is only 16 wrong shes not she 182 she still looks young because she had plastic surgery on but really folks dere is nothing more than miley cyrus love for her people and i say miley cyrus is 1 freaky skank lol too much boobs are showinganywayz please please belive dis message it is a approved by teachers all over there world,0,1
how the heck did bishonen get on that list i havent talked to her for weeks in fact i had forgotten about her since her nomination it looks to me like she was just responding to your rallying cry on irc only because she knew who i was not because she thought i needed any arbitration with her and holy shit those guys dug far back into some archives to find some comments and take them out of context talk about obsessive in any case ill be laughing when your evidence gets blown out of the water especially considering that you are a rabid pov violator i especially love the 10k hits are not notable in the slightest as being immature im really curious which part of that was immature was it the slightest at the end,0,1
this guy should probably just jump from something,0,1
considering the vile and perverse antiegyptian racism spewed on this talk page on a regular basis which is all over many arab countries especially the gulf it is relevant to examine it on an article about arabs and if the people here stop using this page as a garbagedisposal of their relentless antiegyptian bigotry there wouldnt be a problem,0,1
there is no information about 6 percent greeks in albania so you are a chauvinist,0,1
paindamn right about the pain this thing is killing me,1,0
go ahead you can block ho but i have a few ips ready to use as well as the ability to create numerous ones in secondsdont get your panties in a bunch just for my case,0,1
isaac salkeld isaac salkeld is a mad fella dont think he isnt becuase he is so smd if u think he is not p,0,1
cracka jack holdin it down pic stays homie,1,0
stop vandalizing my page you started this now end it once you stop i will stop stop vandalzing my page stop vandalizing my page you started this now end it once you stop i will stop stop vandalzing my page stop vandalizing my page you started this now end it once you stop i will stop stop vandalzing my page stop vandalizing my page you started this now end it once you stop i will stop stop vandalzing my page stop vandalizing my page you started this now end it once you stop i will stop stop vandalzing my page how many times do i need to repeat myself,1,0
hi i think you could be the saddest person i have ever talked to everlgrainger199810,0,1
theyre about to start construction on new lines 3 and 6 exciting now ill only have to walk two blocks to get to the fackin tube,0,1
youre missing the point of these reeditting many do agree with removing the picture with the old one you should think about how others feel about this too not just me who thinks someone is being racist through biasness or the person moxy who requested you to block me you may have the right to block me for accusing people but you have no right from blocking others who refuse this picture for their own reasons i guarantee you i wont be the only one who is unhappy about these pics especially asian men who wont feel happy about this how the hell can you call that anatomical features when you cant seen see the guys penis and yes i know asian men are know for having smaller ones but not that tiny that guy has an malfunction syndrome penis warriorspride6565 talk talk contribs 741 12 march utc,0,1
usershushigeek has been abusing its power and has blocked me mutliple times for no reason other than its a liberal that doesnt want any nuetral articles it just wants to promote its party and abortion unite to have his admistrative abilites revoked please post any relevant comments here and if youre not with me i dont give a rats diaper about you,0,1
samuel is a chump with no lifei hope that is the case you chump if i find out the reason u have so much time to work on this page is because you are getting paid to do it my respect for you will fall even lower,0,1
i dont care what you say here i dont believe one sentence anymore,0,1
wow you really are a piece of work arent you pal every time you are proven wrong you delete the remarks you act as though you have power when you really dont get over yourself please gootersmooch your shit does stink and you know it ok ok,1,0
your hilarious why dont u stop changing what ppl say and leave them alone if im correct were allowed to say whatever we feel like so u have no right to change what other ppl say make a seperate comment about but dont be an ahole and chagedelete it,0,1
get off my talk page u troublemakers buzz off get loststalkers,1,0
give a reason when you accuse someone of vandalism i got a message telling me i got blocked i made 2 changes on the same page correcting the mispelled word brian into brain and changing a wrong reference to the correct one so please tell me what the fuck is your problem,1,0
would someone tell the schmuck who continually refers to ohio state as the ohio state university that he is incorrect the only people who use this term are the arrogant fans and alumni of osuthus that makes it a violation of npov,0,1
so who decides what is silly and what isnt i think youre objections are silly,1,0
not emo godemo not have cultureemo is a shit copy of stereotype gothicspunksbritsemo the suicidal attitude and melancolic is not a something newthey are notemo panic at the discocris angelmcremily the strangetim burton moviesafiallan poe bookskat von dhimmetalcore bandsthe curenirvanaplacebosadnessblack make upshaggy hairstyleandrogynybutthe ignorants think that my list is emo but the truth is that nobody in my list are emopanic at the disco not emo,0,1
will never smell my nerd cloaca,1,0
your behavior on this site is offensive and demonstrates a distinct mental instability i suggest you seek help,1,0
i mean tbhotch sorry i thought it said bitchfuck you,0,1
possible racism of user rodhullandemu as this is my talk page i can of course decide the headings this is not my last warning i do like to eat pineapples,0,1
ok but to be clear he is a sock puppet and a vandal also i suspect he may actually be a criminal editing wikipedia from prison i will expose him with shocking evidence soon71161207140,1,0
list of political slurs i almost did that myself but lacked cojones i guess i wish there was a quick way to get a second admin opinion and just know that 2 pairs of eyes saw it and both said speedy that sucker thanks,0,1
the fat kidwhat was it like growing up as the fat kid preceding unsigned comment added by 213202187128,1,0
merge with phil dicki agree this should be merged with phillip k dick this information is small enough in nature that it does not warrant its own page also anyone looking up phillip k dick can see this semiinteresting informationthere could be a simple redirect from this page to phillip k dick,1,0
prestige speculations i dont know but just deal with it or get the page protected or something i have to deal with crap all the time on indiana jones and the kingdom of the crystal skull because fanboys like spreading rumours,1,0
this proves my point that these morons wouldnt know a constructive edit from vandalism thanks for proving me right wikipedia is more worhless than people realize,0,1
did you just call me stupid i cannot believe this you block people for personal attacks and then you just come at them this is totally relevant johnhistory,1,0
you are not nvidia nvidias page explains the situation better than a vandal like you ill revert and ask for this page to be protected from vandals like you,1,0
page should just be deleted no seriouslyobviously some stooge from teletoon just pasted in the marketing boilerplate on this crapass show made from stolen ideasthe whole page is nonnotable just like the crappy show,0,1
iddiot you havent reverted anything,0,1
a message from jasonceyre f uc k you hoe you a b i t c h i do what i want,0,1
stop your lying the jews of the biblical era died out long ago modern day jews are just asimilated people from europe spain and north africa trying to make themselves seem legitimate via cultural theft and illegaly occupying palestine and other 100 arab lands,0,1
you are a manipulator,1,0
sound right coming out of your mouth,1,0
grow up little man its rather pathetic you sit here trying to use wikipedia for political attacks,1,0
goethean can bite memake no mistake i have absolutely no respect for your beliefs and methods of intellectual thuggery bullying youre a little man pathetic and cowardly intellectual spiritual and morally corruptyour shameful ways of gaming wikirulez and other equally low games in order to foist your rotten and flawed points of view is reflective of your ethics i have seen on wikipeidia for years now your rotten behavior is a refection or fruit of your beliefs and upbringing and education lastly what is sad is no one calls you to task with out getting wracked by your admin friends the nineteen old paul blart rent a goon tiptoeynow if you like to hide here fine but i make you a challenge assuming you are brave enough and so sure of your beliefs to crawl out from this dark and dank hiding place and on to wikireview a venue where you cant call an admin with tools where you have to stand toe to toe on the merit of your augments and defend your sorry self to the charges i make there that your new age beliefs are garbage and ramakrishnas is just power mad homo erotic addict and your a sorry little thuggish booragain if you should man up instead of being a coward then i await your presence at wikipedia review so you can tell me and the world at large why your so right and the world is so wrong man up or hid like the weak bully boy you areany rate i be waiting for you therejoe,1,0
thanks for your help on the bitch article rock on,1,0
18 december 2009 utci dont care i wasnt going to edit for the next 48 hours anyway also my rebuttal just quoted their rude comments back to them sinc you didnt block them in the first place you are the one that should be banned for your outrageous biases and double standards we would certainly want you to strive toward doing a decent job otherwise youll continue degrading wikipedia 69228251134 2006,0,1
your whole life seems to revolve around challenging peoples beliefs on wikipedia but ill bite heres how warming works carbon warms the atmosphere people add carbon to the atmosphere therefore we are warming the atmosphere still dont buy it turn your facthating eye to the south these are some of the worst fires in history remember katrina those storms are only going to worsen now go out and get a life and never post on my talk page again,0,1
how is it the wrong way round if i had fucked up the pages when i edited stuff or had deleted information by accident then maybe i would have read the guidelines but my edits were perfectly harmless they must of taken you about 3 seconds to delete and you didnt actually point out what i was doing wrong writing disruptive all the time is a great help,0,1
omg omgare you slow man i am not making personal attacks comments that you disagree with do not constitute personal attacks yes i realize that i just said that you were slow but i am just making a point saying that it is taking you a while to get a point that i have repeatedly said,0,1
suggest you be more thoughtful in this discussionyour suggestions and comments are not at all in line with key wikipedia behavior including wpgoodfaith and wikipediacivility for example bullshit or put up or shut up or then read a dictionary are over the top and make it difficult to work with you so far i have not once been uncivil or personally disrepectful towards you,1,0
and this meat puppet would be whom tim foxworth,0,1
i will bribe him with the most valuable commodity on the internet loads of horse porn he will be delighted,0,1
purrum look in the mirror mate because youre full of selfrighteous opinions views hypotheticals allegations accusations hearsay and fabricated information on ronald ryan and you have the ordacity to express them on wikipedia tell us purrum why dont you also request deletion of every published hateful opinions by hodson that have appeared in various media articles over the decades for everybody to read common sense suggests that if hodson demands her opinions on ryan be published on the media then it becomes relevant referenced material for wikipedia if hodson doesnt want her opinions to be made public information then she should keep her vile mouth shut therefore i will continue to add every referenced article regarding ryan on wikipedia for the purposes of fully informing and educating the publicits obvious that purrum passes judgement on what referenced articles should be banned deleted sensored and replaced with lies nothing but lies,0,1
they werent showing up because someone messed up the reference they were adding about the gay magazine i also removed multiracial americans pending a source that describes him as multiracial,1,0
i refer to peoples constantly taking the words of jimbo as policy the idea of removing any userbox with a political point of view is his point of view thats at the core of this problem you did not notice that an admin skipped over the tfd process and speedied something when there is no rule explicitly against having an opinion in a userbox rather there is jimbo saying there shouldnt be any i completely understand that he started this but he is not owner of it a foundation was set up perhaps youve heard of it the wikimedia foundation i didnt say you had that same point of view im saying that i was just telling the people who do to fuck off i made no attack on any editor that you perceive it as such is truly sad but such is life perhaps with time you will learn the intricacies of the language if one does not want personal pages on a site one should avail oneself to modify the source code in order to remove them from the site rather than complain that theyre being used people who overstep the proper bound of their position should die that i have encountered multiple administrators so far doing so does lead to the desire to fuck off but im not done here,0,1
ok now i really dont understand you youve gone and tagged imagedamnation crusade1jpg for deletion why its from the very damn website that sells the comic if they didnt want the picture to be used as a representation of the series then they wouldnt of used it as a representation of the series themselves its bloody well low resolution too what more do you want editorfagobviously i cant argue with compulsive editorfags like you fine delete it and the imageforge of war1jpg one im just trying to add images to help the community on wikipedia to improve the articles that call for pictures i see it that it does comply to all of the image policies except perhaps that one resolution rule but then again if youve got a problem with it then you can easily solve it yourself im not going to be forced to do the work of an editorfag like yourself,0,1
gay anthemhow is this a gay anthem 1115 am october 29th 2006,1,0
the link to useful idiot would seem to be a decidedly nonneutral point of view unless anyone objects soon ill remove it,0,1
about the dumbest admin action ive seen in awhile congratulations youve just amply rewarded tag teaming disruptive behavior and general assholery by an obnoxious group of users by instituting the block on altetendekrabbe way to incentivize users to engage in more tag teaming disruptive behavior and general assholery and people wonder why the projects dying,0,1
sorry if you think they are inappropriate but these are your actionsso i guess your actions are in effect inappropriate vt meatpuppetyou are a meat puppet you have been confirmed a meatpuppet the tag stands vt,0,1
tharkarn and what waste man,0,1
million dollar championship wwecom is not a reliable souce to wwe titles anymore are you crazy preceding unsigned comment added by 187158967 yes but you havent provided anything to 1say its a sanctioned title and 2 that its retirediron you are putting words on my mouth 1i never said it is a sanctioned title i said it is unsanctioned i just said that is recognized by wwe as a title 2if you see the animation on the million dollar championship history page on wwecom you will see that the title was abandoned after ted dibiase reign abandoned retired preceding unsigned comment added by 187158967 wwe has never recognized it as a title the page even says that and just because its abandoned doesnt mean its retirediron wwe has never sanctioned the title but it is recognized the million dollar championship is the most extravagant and expensive championship in wwe history if it takes part in wwe history it has recognition it has an official history page httpwwwwwecominsidewwefeaturepagefeaturesmilliondollarlegacy and is recognized as a title on million dollar man httpwwwwwecomsuperstarshalloffameinducteesthemilliondollarmanbio and ted dibiase httpwwwwwecomsuperstarsrawteddibiasebio bios preceding unsigned comment added by 187158967 find as source that says it retirediron the animation here httpwwwwwecominsidewwefeaturepagefeaturesmilliondollarlegacy preceding unsigned comment added by 187158967 nothing in that says its retired all it says is that he refused to take it back thats not retiring itiron if he refused who is using it now who is the current champion preceding unsigned comment added by 187158967 its vacantiron lol lol lol lol lol lol lol you are funny vacant sorry man but i cannot believe that you are so retarded the million dollar man took ir back home the title is his it is unsanctioned it is abandoned for good preceding unsigned comment added by 187158967 im done have a nice nightiron so it is over right preceding wikip,0,1
tbrutal i shall repeat myself i agree that this k bullshit theory shall be documented but to say unknown place is just like to say that all the scholars are wrong in this specific problem and personal researches seems to be forbidden here,0,1
youre a real problem radiopathy you would do well to let the others jump to their own illinformed conclusions and we can sit back and watch hilarity ensue instead you interpret lexis explanation for these idiots and cut off what would have provided a mild form of entertainment for weeks to come a plague and pox on you and your farm animals and a double plague on lexi for failing to make sure in advance that you would play along or if he did contact you and get your agreement in advance a triple plague and pox upon him for believing you when you have so quickly shown instead that are intelligence and intuitivelexvacpac3,1,0
jimbo is bending over backwards so hard to do favors for this 19 year old male prostitute youd almost wonder if jimbos credit card number was on justins customer list,0,1
